Year,State,Sex,Age,Uncontrolled_Direct Costs,Uncontrolled_Indirect Costs,Uncontrolled_QALYs_Lost
35,US,Male,60 to 64 years,457037911,1127968471,23505
35,US,Male,65 to 69 years,379142168,935680535,19498
35,US,Male,70 to 74 years,253563326,0,13040
35,US,Male,75 to 79 years,168429629,0,8661
35,US,Male,80 to 84 years,107886090,0,5548
35,US,Male,85 and over,93974653,0,4832
35,US,Male,Total,6856208892,15383857280,352637
36,US,Female,15 to 19 years,719225383,1775203763,36991
36,US,Female,20 to 24 years,744900040,1838534745,38311
36,US,Female,25 to 29 years,756036260,1865977217,38884
36,US,Female,30 to 34 years,712711074,1759001831,36655
36,US,Female,35 to 39 years,671660402,1657642164,34543
36,US,Female,40 to 44 years,628031093,1549921146,32299
36,US,Female,45 to 49 years,655554675,1617796664,33713
36,US,Female,50 to 54 years,674320283,1664052102,34678
36,US,Female,55 to 59 years,670894954,1655541250,34501
36,US,Female,60 to 64 years,590403891,1456862492,30361
36,US,Female,65 to 69 years,504139617,1243950556,25924
36,US,Female,70 to 74 years,352358911,0,18119
36,US,Female,75 to 79 years,251353840,0,12925
36,US,Female,80 to 84 years,180211686,0,9266
36,US,Female,85 and over,211283304,0,10863
36,US,Female,Total,8323085415,18084483929,428033
36,US,Male,15 to 19 years,659037836,1626978075,33900
36,US,Male,20 to 24 years,685943578,1693360630,35283
36,US,Male,25 to 29 years,678918781,1675975626,34921
36,US,Male,30 to 34 years,625673293,1544490985,32182
36,US,Male,35 to 39 years,578126614,1427077817,29736
36,US,Male,40 to 44 years,531722962,1312490179,27349
36,US,Male,45 to 49 years,550616908,1359080386,28320
36,US,Male,50 to 54 years,555245756,1370455015,28557
36,US,Male,55 to 59 years,538793587,1329795482,27710
36,US,Male,60 to 64 years,457707267,1129619262,23539
36,US,Male,65 to 69 years,379697421,937049884,19527
36,US,Male,70 to 74 years,253934655,0,13059
36,US,Male,75 to 79 years,168676275,0,8674
36,US,Male,80 to 84 years,108044070,0,5556
36,US,Male,85 and over,94112253,0,4839
36,US,Male,Total,6866251254,15406373340,353153
37,US,Female,15 to 19 years,720279046,1777802655,37045
37,US,Female,20 to 24 years,745991292,1841226322,38367
37,US,Female,25 to 29 years,757143800,1868708935,38940
37,US,Female,30 to 34 years,713755119,1761576906,36708
37,US,Female,35 to 39 years,672644285,1660068817,34594
37,US,Female,40 to 44 years,628951040,1552190069,32346
37,US,Female,45 to 49 years,656514909,1620164909,33763
37,US,Female,50 to 54 years,675307972,1666488016,34729
37,US,Female,55 to 59 years,671877593,1657964660,34551
37,US,Female,60 to 64 years,591268607,1458995030,30405
37,US,Female,65 to 69 years,504877961,1245771399,25962
37,US,Female,70 to 74 years,352874943,0,18145
37,US,Female,75 to 79 years,251721935,0,12944
37,US,Female,80 to 84 years,180475586,0,9280
37,US,Female,85 and over,211592684,0,10879
37,US,Female,Total,8335276771,18110957719,428659
37,US,Male,15 to 19 years,660003507,1629360088,33949
37,US,Male,20 to 24 years,686948654,1695839804,35335
37,US,Male,25 to 29 years,679913542,1678429318,34973
37,US,Male,30 to 34 years,626590016,1546752149,32229
37,US,Male,35 to 39 years,578973652,1429167055,29780
37,US,Male,40 to 44 years,532501991,1314411632,27389
37,US,Male,45 to 49 years,551423594,1361070013,28361
37,US,Male,50 to 54 years,556059199,1372461259,28599
37,US,Male,55 to 59 years,539582901,1331742167,27751
37,US,Male,60 to 64 years,458377769,1131272878,23574
37,US,Male,65 to 69 years,380253625,938421576,19555
37,US,Male,70 to 74 years,254306620,0,13078
37,US,Male,75 to 79 years,168923343,0,8687
37,US,Male,80 to 84 years,108202321,0,5564
37,US,Male,85 and over,94250089,0,4846
37,US,Male,Total,6876310822,15428927939,353669
38,US,Female,15 to 19 years,721334514,1780405995,37100
38,US,Female,20 to 24 years,747084413,1843922507,38423
38,US,Female,25 to 29 years,758253237,1871445328,38997
38,US,Female,30 to 34 years,714800952,1764156388,36762
38,US,Female,35 to 39 years,673629854,1662499625,34644
38,US,Female,40 to 44 years,629872562,1554462875,32393
38,US,Female,45 to 49 years,657476788,1622537209,33812
38,US,Female,50 to 54 years,676297354,1668928099,34779
38,US,Female,55 to 59 years,672861915,1660392218,34602
38,US,Female,60 to 64 years,592134804,1461131219,30450
38,US,Female,65 to 69 years,505617570,1247595359,26000
38,US,Female,70 to 74 years,353391859,0,18172
38,US,Female,75 to 79 years,252090660,0,12962
38,US,Female,80 to 84 years,180739937,0,9293
38,US,Female,85 and over,211902594,0,10895
38,US,Female,Total,8347489012,18137476822,429287
38,US,Male,15 to 19 years,660970833,1631746179,33999
38,US,Male,20 to 24 years,687955452,1698323224,35387
38,US,Male,25 to 29 years,680910007,1680887211,35024
38,US,Male,30 to 34 years,627508310,1549017184,32276
38,US,Male,35 to 39 years,579822141,1431259870,29823
38,US,Male,40 to 44 years,533282354,1316336374,27429
38,US,Male,45 to 49 years,552231663,1363063045,28403
38,US,Male,50 to 54 years,556874035,1374470937,28641
38,US,Male,55 to 59 years,540373568,1333692185,27791
38,US,Male,60 to 64 years,459049421,1132929324,23608
38,US,Male,65 to 69 years,380810782,939795615,19584
38,US,Male,70 to 74 years,254679222,0,13097
38,US,Male,75 to 79 years,169170834,0,8699
38,US,Male,80 to 84 years,108360842,0,5572
38,US,Male,85 and over,94388162,0,4853
38,US,Male,Total,6886387627,15451521150,354187
,,,,,,
19,US,Female,Allage,8014789479,17414436757,412168
20,US,Female,Allage,8064441747,17522353457,414725
21,US,Female,Allage,8097667044,17594553830,416434
22,US,Female,Allage,8131029413,17667052103,418150
23,US,Female,Allage,8164529421,17739849508,419873
24,US,Female,Allage,8198167635,17812947279,421603
25,US,Female,Allage,8231944627,17886346659,423340
26,US,Female,Allage,8243178302,17910752737,423918
27,US,Female,Allage,8254428093,17935193831,424497
28,US,Female,Allage,8265694024,17959669995,425077
29,US,Female,Allage,8276976120,17984181281,425658
30,US,Female,Allage,8288274405,18008727743,426239
31,US,Female,Allage,8292794691,18018576291,426472
32,US,Female,Allage,8297318880,18028433319,426706
33,US,Female,Allage,8301846975,18038298836,426940
34,US,Female,Allage,8306378982,18048172850,427173
35,US,Female,Allage,8310914903,18058055368,427407
36,US,Female,Allage,8323085415,18084483929,428033
37,US,Female,Allage,8335276771,18110957719,428659
38,US,Female,Allage,8347489012,18137476822,429287
20Year,US,Female,Total,164746225939,357960520313,8472359
19,US,Male,Allage,6611924015,14835548978,340063
20,US,Male,Allage,6652889017,14927489604,342173
21,US,Male,Allage,6680298472,14988997897,343583
22,US,Male,Allage,6707821005,15050759974,344999
23,US,Male,Allage,6735457082,15112776885,346420
24,US,Male,Allage,6763207172,15175049682,347848
25,US,Male,Allage,6791071748,15237579423,349281
26,US,Male,Allage,6800339190,15258372168,349758
27,US,Male,Allage,6809619929,15279194749,350236
28,US,Male,Allage,6818913984,15300047210,350714
29,US,Male,Allage,6828221376,15320929597,351193
30,US,Male,Allage,6837542124,15341841953,351673
31,US,Male,Allage,6841269035,15350230556,351865
32,US,Male,Allage,6844999164,15358626384,352058
33,US,Male,Allage,6848732515,15367029442,352251
34,US,Male,Allage,6852469089,15375439739,352444
35,US,Male,Allage,6856208891,15383857280,352637
36,US,Male,Allage,6866251255,15406373340,353153
37,US,Male,Allage,6876310822,15428927939,353669
38,US,Male,Allage,6886387627,15451521150,354187
20Year,US,Male,Total,135909933513,304950593951,6990206
20Year,US,Allsex,Allage,300656159452,662911114264,15462565
,,,,,,
19,Alabama,Female,15 to 19 years,6368253.62,19317193.35,300.68
19,Alabama,Female,20 to 24 years,5221509.86,15838708.94,246.54
19,Alabama,Female,25 to 29 years,5368302.56,16283983.74,253.47
19,Alabama,Female,30 to 34 years,5715526.76,17337239.06,269.86
19,Alabama,Female,35 to 39 years,6402794.23,19421967.38,302.31
19,Alabama,Female,40 to 44 years,6564897.66,19913685.12,309.97
19,Alabama,Female,45 to 49 years,7011126.98,21267258.4,331.04
19,Alabama,Female,50 to 54 years,6923348.46,21000994.73,326.89
19,Alabama,Female,55 to 59 years,7335978.51,22252649.42,346.37
19,Alabama,Female,60 to 64 years,7663136.66,23245037.21,361.82
19,Alabama,Female,65 to 69 years,6104073.88,18515841.6,288.21
19,Alabama,Female,70 to 74 years,5077448.65,0,239.74
19,Alabama,Female,75 to 79 years,3549736.82,0,167.6
19,Alabama,Female,80 to 84 years,2286460.43,0,107.96
19,Alabama,Female,85 and over,1728320.75,0,81.6
19,Alabama,Female,Total,83320915.82,214394558.95,3934.07
19,Alabama,Male,15 to 19 years,5583486.59,22181631.81,263.63
19,Alabama,Male,20 to 24 years,3339663.55,13267549.97,157.69
19,Alabama,Male,25 to 29 years,3012159.67,11966468.58,142.22
19,Alabama,Male,30 to 34 years,2961973.21,11767091.77,139.85
19,Alabama,Male,35 to 39 years,3057131.15,12145127.68,144.35
19,Alabama,Male,40 to 44 years,2922649.66,11610870.33,138
19,Alabama,Male,45 to 49 years,2925668.31,11622862.55,138.14
19,Alabama,Male,50 to 54 years,2806157.2,11148078.34,132.5
19,Alabama,Male,55 to 59 years,2896733.09,11507911.01,136.77
19,Alabama,Male,60 to 64 years,3066002.85,12180372.48,144.76
19,Alabama,Male,65 to 69 years,2584049.19,10265705.29,122.01
19,Alabama,Male,70 to 74 years,2286798.44,0,107.97
19,Alabama,Male,75 to 79 years,1627473.41,0,76.84
19,Alabama,Male,80 to 84 years,1025747.14,0,48.43
19,Alabama,Male,85 and over,693036.83,0,32.72
19,Alabama,Male,Total,40788730.28,139663669.83,1925.88
19,Alaska,Female,15 to 19 years,1680602.98,6224335.53,82.19
19,Alaska,Female,20 to 24 years,1410417.36,5223667.34,68.98
19,Alaska,Female,25 to 29 years,1388585.99,5142811.95,67.91
19,Alaska,Female,30 to 34 years,1228313.88,4549223,60.07
19,Alaska,Female,35 to 39 years,1306767.66,4839786.94,63.91
19,Alaska,Female,40 to 44 years,1422731.57,5269274.63,69.58
19,Alaska,Female,45 to 49 years,1516111.14,5615118.22,74.15
19,Alaska,Female,50 to 54 years,1448088.71,5363188.16,70.82
19,Alaska,Female,55 to 59 years,1456509.03,5394373.91,71.23
19,Alaska,Female,60 to 64 years,1364684.99,5054291.45,66.74
19,Alaska,Female,65 to 69 years,1206460.62,4468286.55,59
19,Alaska,Female,70 to 74 years,1128617.6,0,55.2
19,Alaska,Female,75 to 79 years,868194.29,0,42.46
19,Alaska,Female,80 to 84 years,607981.11,0,29.73
19,Alaska,Female,85 and over,483699.17,0,23.66
19,Alaska,Female,Total,18517766.11,57144357.69,905.65
19,Alaska,Male,15 to 19 years,1080064.68,5416336.2,52.82
19,Alaska,Male,20 to 24 years,720790.16,3614637.07,35.25
19,Alaska,Male,25 to 29 years,753332.25,3777829.99,36.84
19,Alaska,Male,30 to 34 years,725243.62,3636970.42,35.47
19,Alaska,Male,35 to 39 years,722042.52,3620917.45,35.31
19,Alaska,Male,40 to 44 years,717374.16,3597506.43,35.08
19,Alaska,Male,45 to 49 years,722868.52,3625059.69,35.35
19,Alaska,Male,50 to 54 years,701669.82,3518751.91,34.32
19,Alaska,Male,55 to 59 years,709804.89,3559547.85,34.71
19,Alaska,Male,60 to 64 years,663498.76,3327330.69,32.45
19,Alaska,Male,65 to 69 years,571091.44,2863924.1,27.93
19,Alaska,Male,70 to 74 years,535519.92,0,26.19
19,Alaska,Male,75 to 79 years,435519.07,0,21.3
19,Alaska,Male,80 to 84 years,346890.1,0,16.97
19,Alaska,Male,85 and over,291256.83,0,14.24
19,Alaska,Male,Total,9696966.73,40558811.8,474.25
19,Arizona,Female,15 to 19 years,10834010.08,35513708.37,557.72
19,Arizona,Female,20 to 24 years,8774237.29,28761806.76,451.68
19,Arizona,Female,25 to 29 years,9342378.57,30624164.59,480.93
19,Arizona,Female,30 to 34 years,9713301.44,31840043.7,500.03
19,Arizona,Female,35 to 39 years,10174550.87,33352011.81,523.77
19,Arizona,Female,40 to 44 years,9779656.9,32057555.84,503.44
19,Arizona,Female,45 to 49 years,10078485.09,33037109.75,518.82
19,Arizona,Female,50 to 54 years,9892664.67,32427993.45,509.26
19,Arizona,Female,55 to 59 years,9959628.08,32647498.43,512.71
19,Arizona,Female,60 to 64 years,10397415.56,34082558.64,535.24
19,Arizona,Female,65 to 69 years,9446598.6,30965796.16,486.3
19,Arizona,Female,70 to 74 years,8216986.52,0,423
19,Arizona,Female,75 to 79 years,5408840.9,0,278.44
19,Arizona,Female,80 to 84 years,3223888.68,0,165.96
19,Arizona,Female,85 and over,2441927.36,0,125.71
19,Arizona,Female,Total,127684570.61,355310247.48,6573.01
19,Arizona,Male,15 to 19 years,9276323.68,35036860.2,477.53
19,Arizona,Male,20 to 24 years,5541341.2,20929756.63,285.26
19,Arizona,Male,25 to 29 years,5548262.46,20955898.34,285.62
19,Arizona,Male,30 to 34 years,5769245.7,21790556.49,296.99
19,Arizona,Male,35 to 39 years,5762055.58,21763399.25,296.62
19,Arizona,Male,40 to 44 years,5237571.58,19782412.7,269.62
19,Arizona,Male,45 to 49 years,4846661.12,18305936.04,249.5
19,Arizona,Male,50 to 54 years,4344791.33,16410363.8,223.66
19,Arizona,Male,55 to 59 years,4247926.41,16044503.09,218.68
19,Arizona,Male,60 to 64 years,4569074.92,17257487.41,235.21
19,Arizona,Male,65 to 69 years,3991498.49,15075969.67,205.48
19,Arizona,Male,70 to 74 years,3590119.04,0,184.81
19,Arizona,Male,75 to 79 years,2621149.34,0,134.93
19,Arizona,Male,80 to 84 years,1691475.96,0,87.07
19,Arizona,Male,85 and over,1159134.78,0,59.67
19,Arizona,Male,Total,68196631.58,223353143.62,3510.66
19,Arkansas,Female,15 to 19 years,3091329.63,9119995.31,167.09
19,Arkansas,Female,20 to 24 years,2475509.42,7303211.56,133.81
19,Arkansas,Female,25 to 29 years,2638951.91,7785397.19,142.64
19,Arkansas,Female,30 to 34 years,2808200.03,8284710.5,151.79
19,Arkansas,Female,35 to 39 years,3047036.26,8989321.66,164.7
19,Arkansas,Female,40 to 44 years,3074329.91,9069842.98,166.17
19,Arkansas,Female,45 to 49 years,3360868.94,9915186.23,181.66
19,Arkansas,Female,50 to 54 years,3279486.17,9675091.95,177.26
19,Arkansas,Female,55 to 59 years,3444456.29,10161784.39,186.18
19,Arkansas,Female,60 to 64 years,3570872.97,10534737.03,193.01
19,Arkansas,Female,65 to 69 years,3014212.72,8892486.12,162.93
19,Arkansas,Female,70 to 74 years,2491653.63,0,134.68
19,Arkansas,Female,75 to 79 years,1751526.37,0,94.67
19,Arkansas,Female,80 to 84 years,1109173.35,0,59.95
19,Arkansas,Female,85 and over,887434.89,0,47.97
19,Arkansas,Female,Total,40045042.5,99731764.92,2164.53
19,Arkansas,Male,15 to 19 years,2429718.27,8523285.99,131.33
19,Arkansas,Male,20 to 24 years,1497487.36,5253083.53,80.94
19,Arkansas,Male,25 to 29 years,1483948.09,5205588.69,80.21
19,Arkansas,Male,30 to 34 years,1509985.71,5296926.88,81.62
19,Arkansas,Male,35 to 39 years,1497364.96,5252654.14,80.94
19,Arkansas,Male,40 to 44 years,1407339.06,4936849.45,76.07
19,Arkansas,Male,45 to 49 years,1416407.99,4968662.64,76.56
19,Arkansas,Male,50 to 54 years,1352898.32,4745875.02,73.13
19,Arkansas,Male,55 to 59 years,1431501.09,5021608.19,77.38
19,Arkansas,Male,60 to 64 years,1581807.1,5548871.44,85.5
19,Arkansas,Male,65 to 69 years,1451192.44,5090684.12,78.44
19,Arkansas,Male,70 to 74 years,1338001.55,0,72.32
19,Arkansas,Male,75 to 79 years,929238.07,0,50.23
19,Arkansas,Male,80 to 84 years,581828.42,0,31.45
19,Arkansas,Male,85 and over,425924.09,0,23.02
19,Arkansas,Male,Total,20334642.51,59844090.1,1099.14
19,California,Female,15 to 19 years,57347062.26,211550719.51,2975.76
19,California,Female,20 to 24 years,46374119.57,171072030.11,2406.37
19,California,Female,25 to 29 years,47817528.2,176396699.27,2481.27
19,California,Female,30 to 34 years,48009266.74,177104014.1,2491.21
19,California,Female,35 to 39 years,52045469.73,191993384.4,2700.65
19,California,Female,40 to 44 years,54243690.15,200102520.15,2814.72
19,California,Female,45 to 49 years,55637750.54,205245145.88,2887.06
19,California,Female,50 to 54 years,53246593.83,196424276.88,2762.98
19,California,Female,55 to 59 years,51964575.23,191694968.24,2696.46
19,California,Female,60 to 64 years,50096401.12,184803358.43,2599.52
19,California,Female,65 to 69 years,41011671.83,151290202.9,2128.11
19,California,Female,70 to 74 years,35841429.41,0,1859.82
19,California,Female,75 to 79 years,25557158.59,0,1326.17
19,California,Female,80 to 84 years,16549555.04,0,858.76
19,California,Female,85 and over,13291282.55,0,689.69
19,California,Female,Total,649033554.78,2057677319.88,33678.54
19,California,Male,15 to 19 years,46052053.2,197597104.76,2389.65
19,California,Male,20 to 24 years,29900500.15,128295088.94,1551.55
19,California,Male,25 to 29 years,28773073.96,123457603.16,1493.04
19,California,Male,30 to 34 years,27675979.27,118750261.81,1436.11
19,California,Male,35 to 39 years,28560864.38,122547068.33,1482.03
19,California,Male,40 to 44 years,28923460.42,124102871.48,1500.85
19,California,Male,45 to 49 years,27909598.3,119752658.91,1448.24
19,California,Male,50 to 54 years,25973318.41,111444597.19,1347.76
19,California,Male,55 to 59 years,25036661.32,107425650.9,1299.16
19,California,Male,60 to 64 years,24284801.39,104199620.01,1260.15
19,California,Male,65 to 69 years,18798733.59,80660363.06,975.47
19,California,Male,70 to 74 years,16099445.11,0,835.4
19,California,Male,75 to 79 years,11846616.27,0,614.72
19,California,Male,80 to 84 years,7781912.42,0,403.81
19,California,Male,85 and over,5659171.13,0,293.66
19,California,Male,Total,353276189.31,1338232888.55,18331.6
19,Colombia,Female,15 to 19 years,1255508.89,6584860.26,58.17
19,Colombia,Female,20 to 24 years,1589454.28,8336328.34,73.64
19,Colombia,Female,25 to 29 years,1939771.95,10173665.33,89.87
19,Colombia,Female,30 to 34 years,1693544.46,8882257.8,78.46
19,Colombia,Female,35 to 39 years,1428018.22,7489632.68,66.16
19,Colombia,Female,40 to 44 years,1269620.54,6658872.66,58.82
19,Colombia,Female,45 to 49 years,1301645.28,6826835.2,60.31
19,Colombia,Female,50 to 54 years,1371425.25,7192815.39,63.54
19,Colombia,Female,55 to 59 years,1456073.05,7636773.96,67.46
19,Colombia,Female,60 to 64 years,1478463.42,7754206.36,68.5
19,Colombia,Female,65 to 69 years,1351322.15,7087379.17,62.61
19,Colombia,Female,70 to 74 years,1313541.85,0,60.86
